Word;DocNumber;TFIDF
FIBROBLAST;244;0.049538
FIBROBLAST;269;0.072790
FIBROBLAST;390;0.104903
FIBROBLAST;411;0.060453
FIBROBLAST;415;0.039195
FIBROBLAST;436;0.053235
FIBROBLAST;494;0.047556
FIBROBLAST;572;0.042972
FIBROBLAST;574;0.057528
FIBROBLAST;575;0.037153
FIBROBLAST;622;0.045727
FIBROBLAST;625;0.079260
FIBROBLAST;647;0.053235
FIBROBLAST;655;0.040997
FIBROBLAST;743;0.059445
FIBROBLAST;786;0.058471
FIBROBLAST;840;0.046930
FIBROBLAST;850;0.082947
FIBROBLAST;873;0.081062
FIBROBLAST;953;0.063691
FIBROBLAST;1053;0.091454
FIBROBLAST;1059;0.060453
FIBROBLAST;1146;0.040075
FIBROBLAST;1160;0.050953
FIBROBLAST;1222;0.049538
LINES;44;0.176320
LINES;45;0.100754
LINES;190;0.059601
LINES;235;0.048087
LINES;269;0.086361
LINES;312;0.047019
LINES;326;0.046502
LINES;327;0.084634
LINES;401;0.072960
LINES;444;0.074240
LINES;569;0.120905
LINES;666;0.124461
LINES;702;0.052243
LINES;743;0.070528
LINES;892;0.037783
LINES;1201;0.054957
LINES;1222;0.058773
LINES;1231;0.081379
UNSPENT;44;0.296752
DEPRESSED;44;0.238990
DEPRESSED;55;0.068283
DEPRESSED;614;0.163879
DEPRESSED;961;0.076477
CULTURED;45;0.080020
CULTURED;53;0.078160
CULTURED;67;0.037343
CULTURED;72;0.064632
CULTURED;74;0.090834
CULTURED;121;0.040986
CULTURED;124;0.058962
CULTURED;161;0.096025
CULTURED;214;0.073062
CULTURED;236;0.055096
CULTURED;243;0.054207
CULTURED;310;0.086176
CULTURED;312;0.037343
CULTURED;325;0.033276
CULTURED;336;0.056014
CULTURED;386;0.056964
CULTURED;411;0.056964
CULTURED;435;0.046679
CULTURED;444;0.058962
CULTURED;495;0.068589
CULTURED;528;0.064632
CULTURED;565;0.048708
CULTURED;568;0.051706
CULTURED;569;0.096025
CULTURED;574;0.054207
CULTURED;575;0.035009
CULTURED;608;0.061107
CULTURED;625;0.074686
CULTURED;666;0.098849
CULTURED;748;0.031119
CULTURED;750;0.073062
CULTURED;827;0.078160
CULTURED;847;0.067217
CULTURED;925;0.031410
CULTURED;953;0.060015
CULTURED;971;0.070018
CULTURED;1005;0.046039
CULTURED;1029;0.038631
CULTURED;1044;0.043088
CULTURED;1055;0.078160
CULTURED;1059;0.056964
CULTURED;1157;0.036138
CULTURED;1231;0.064632
HOMOZYGOTES;45;0.076910
HOMOZYGOTES;71;0.034003
HOMOZYGOTES;108;0.052955
HOMOZYGOTES;121;0.039393
HOMOZYGOTES;122;0.043070
HOMOZYGOTES;201;0.031669
HOMOZYGOTES;214;0.070223
HOMOZYGOTES;225;0.043652
HOMOZYGOTES;249;0.107675
HOMOZYGOTES;252;0.063338
HOMOZYGOTES;281;0.028586
HOMOZYGOTES;304;0.034003
HOMOZYGOTES;306;0.029910
HOMOZYGOTES;356;0.067297
HOMOZYGOTES;420;0.104201
HOMOZYGOTES;485;0.057683
HOMOZYGOTES;505;0.030764
HOMOZYGOTES;530;0.034734
HOMOZYGOTES;553;0.031362
HOMOZYGOTES;560;0.111388
HOMOZYGOTES;563;0.025842
HOMOZYGOTES;565;0.046815
HOMOZYGOTES;567;0.030189
HOMOZYGOTES;571;0.048943
HOMOZYGOTES;573;0.037129
HOMOZYGOTES;574;0.052101
HOMOZYGOTES;576;0.078786
HOMOZYGOTES;583;0.068729
HOMOZYGOTES;584;0.059819
HOMOZYGOTES;608;0.058732
HOMOZYGOTES;617;0.037561
HOMOZYGOTES;726;0.031983
HOMOZYGOTES;738;0.028335
HOMOZYGOTES;748;0.029910
HOMOZYGOTES;749;0.025041
HOMOZYGOTES;869;0.068729
HOMOZYGOTES;892;0.028841
HOMOZYGOTES;918;0.119639
HOMOZYGOTES;949;0.043652
HOMOZYGOTES;961;0.043070
HOMOZYGOTES;971;0.067297
HOMOZYGOTES;1044;0.041413
HOMOZYGOTES;1139;0.038003
HOMOZYGOTES;1144;0.045496
HOMOZYGOTES;1146;0.036295
HOMOZYGOTES;1148;0.057683
HOMOZYGOTES;1204;0.038003
HOMOZYGOTES;1236;0.065923
HOMOZYGOTES;1238;0.049696
DISTINGUISHED;45;0.114749
DISTINGUISHED;47;0.064260
DISTINGUISHED;172;0.050203
DISTINGUISHED;174;0.102542
DISTINGUISHED;304;0.050731
DISTINGUISHED;482;0.087627
DISTINGUISHED;558;0.229499
DISTINGUISHED;661;0.062591
DISTINGUISHED;683;0.155467
DISTINGUISHED;1222;0.066937
NORMALS;45;0.091101
NORMALS;105;0.083179
NORMALS;106;0.061713
NORMALS;121;0.046661
NORMALS;233;0.103411
NORMALS;259;0.055453
NORMALS;317;0.046661
NORMALS;341;0.070856
NORMALS;375;0.051706
NORMALS;565;0.055453
NORMALS;619;0.131939
NORMALS;622;0.049054
NORMALS;640;0.088982
NORMALS;662;0.083179
NORMALS;830;0.076524
NORMALS;873;0.086960
NORMALS;886;0.062725
NORMALS;929;0.112536
NORMALS;999;0.062725
NORMALS;1020;0.064851
NORMALS;1030;0.057973
NORMALS;1130;0.046661
NORMALS;1146;0.042991
NORMALS;1159;0.119569
NORMALS;1161;0.136651
NORMALS;1206;0.044491
NORMALS;1236;0.078086
GROWTH;45;0.075042
GROWTH;86;0.040407
GROWTH;89;0.037521
GROWTH;143;0.050028
GROWTH;165;0.034635
GROWTH;180;0.046350
GROWTH;181;0.051668
GROWTH;185;0.031836
GROWTH;212;0.071631
GROWTH;220;0.057305
GROWTH;243;0.050835
GROWTH;260;0.035020
GROWTH;270;0.032492
GROWTH;272;0.040407
GROWTH;301;0.040932
GROWTH;312;0.035020
GROWTH;314;0.024817
GROWTH;336;0.052529
GROWTH;355;0.045678
GROWTH;406;0.080815
GROWTH;443;0.058366
GROWTH;450;0.047754
GROWTH;453;0.035816
GROWTH;458;0.039896
GROWTH;523;0.082941
GROWTH;550;0.026938
GROWTH;559;0.021296
GROWTH;567;0.029456
GROWTH;568;0.048489
GROWTH;576;0.076872
GROWTH;582;0.063035
GROWTH;643;0.026485
GROWTH;648;0.067059
GROWTH;667;0.031518
GROWTH;691;0.067059
GROWTH;718;0.090051
GROWTH;734;0.039397
GROWTH;743;0.052529
GROWTH;813;0.057305
GROWTH;823;0.065662
GROWTH;836;0.076872
GROWTH;848;0.056282
GROWTH;890;0.032492
GROWTH;933;0.108682
GROWTH;953;0.056282
GROWTH;992;0.067059
GROWTH;1004;0.054341
GROWTH;1029;0.036227
GROWTH;1030;0.047754
GROWTH;1038;0.037521
GROWTH;1080;0.126071
GROWTH;1115;0.042591
GROWTH;1155;0.060611
GROSS;45;0.153069
GROSS;333;0.040433
CLUMPING;45;0.153069
CLUMPING;281;0.056893
DERMATAN;45;0.153069
DERMATAN;312;0.071432
SULFATE;45;0.120062
SULFATE;256;0.085468
SULFATE;374;0.074156
SULFATE;530;0.054222
SULFATE;675;0.076403
SULFATE;710;0.051986
SULFATE;992;0.107290
SULFATE;1003;0.048487
DERIVED;45;0.081742
DERIVED;67;0.038146
DERIVED;142;0.137327
DERIVED;235;0.039013
DERIVED;236;0.056282
DERIVED;269;0.070065
DERIVED;306;0.031789
DERIVED;310;0.088030
DERIVED;312;0.038146
DERIVED;336;0.057220
DERIVED;345;0.041868
DERIVED;390;0.100976
DERIVED;399;0.100976
DERIVED;423;0.053643
DERIVED;514;0.079841
DERIVED;523;0.090347
DERIVED;524;0.090347
DERIVED;528;0.066023
DERIVED;530;0.036916
DERIVED;548;0.055374
DERIVED;565;0.049756
DERIVED;567;0.032086
DERIVED;572;0.041364
DERIVED;574;0.055374
DERIVED;576;0.083736
DERIVED;585;0.052818
DERIVED;622;0.044015
DERIVED;646;0.036139
DERIVED;669;0.053643
DERIVED;674;0.046394
DERIVED;737;0.071525
DERIVED;748;0.031789
DERIVED;766;0.060231
DERIVED;840;0.045173
DERIVED;951;0.044015
DERIVED;971;0.071525
DERIVED;1029;0.039462
DERIVED;1130;0.041868
DERIVED;1142;0.088030
DERIVED;1148;0.061307
MUCOPOLYSACCHARIDOSES;45;0.143415
MUCOPOLYSACCHARIDOSES;72;0.115836
MUCOPOLYSACCHARIDOSES;121;0.073457
MARKEDLY;45;0.099467
MARKEDLY;48;0.052220
MARKEDLY;150;0.063297
MARKEDLY;170;0.160678
MARKEDLY;180;0.061436
MARKEDLY;185;0.042198
MARKEDLY;229;0.122871
MARKEDLY;245;0.099467
MARKEDLY;559;0.028227
MARKEDLY;676;0.030494
MARKEDLY;831;0.080339
MARKEDLY;881;0.083552
MARKEDLY;902;0.036970
MARKEDLY;953;0.074600
MARKEDLY;961;0.055702
MARKEDLY;978;0.057228
MARKEDLY;1056;0.101893
MARKEDLY;1067;0.057228
MARKEDLY;1180;0.081914
CELLULAR;45;0.091101
CELLULAR;108;0.062725
CELLULAR;121;0.046661
CELLULAR;174;0.081409
CELLULAR;180;0.056268
CELLULAR;336;0.063770
CELLULAR;393;0.054660
CELLULAR;400;0.047237
CELLULAR;409;0.136651
CELLULAR;484;0.036791
CELLULAR;498;0.058865
CELLULAR;525;0.067127
CELLULAR;566;0.123427
CELLULAR;568;0.058865
CELLULAR;575;0.039856
CELLULAR;576;0.093323
CELLULAR;581;0.069568
CELLULAR;592;0.065969
CELLULAR;702;0.047237
CELLULAR;765;0.051706
CELLULAR;820;0.093323
CELLULAR;840;0.050345
CELLULAR;953;0.068325
CELLULAR;1044;0.049054
CELLULAR;1135;0.079713
CELLULAR;1185;0.047237
CELLULAR;1223;0.081409
DISTURBANCE;45;0.108503
DISTURBANCE;250;0.057685
DISTURBANCE;336;0.075952
DISTURBANCE;467;0.054251
DISTURBANCE;481;0.067016
DISTURBANCE;748;0.042195
DISTURBANCE;760;0.084391
DISTURBANCE;864;0.069047
DISTURBANCE;1145;0.105979
DISTURBANCE;1157;0.049001
DISTURBANCE;1172;0.059183
DISTURBANCE;1197;0.031428
DISTURBANCE;1216;0.059962
RESIDES;45;0.153069
RESIDES;125;0.091842
REGIONS;45;0.126912
REGIONS;93;0.070136
REGIONS;104;0.039778
REGIONS;177;0.123960
REGIONS;388;0.140271
REGIONS;968;0.055524
FUNCTIONS;45;0.112480
FUNCTIONS;125;0.067488
FUNCTIONS;140;0.072679
FUNCTIONS;349;0.087485
FUNCTIONS;397;0.048206
FUNCTIONS;511;0.057612
FUNCTIONS;516;0.081451
FUNCTIONS;575;0.049210
FUNCTIONS;701;0.102699
FUNCTIONS;1003;0.045425
FUNCTIONS;1014;0.069473
ALTERED;45;0.095977
ALTERED;60;0.055986
ALTERED;118;0.046872
ALTERED;173;0.074648
ALTERED;180;0.059280
ALTERED;278;0.039520
ALTERED;410;0.076057
ALTERED;437;0.056775
ALTERED;449;0.122152
ALTERED;467;0.047988
ALTERED;538;0.062985
ALTERED;564;0.044789
ALTERED;570;0.082266
ALTERED;673;0.041990
ALTERED;715;0.095977
ALTERED;854;0.070720
ALTERED;857;0.077520
ALTERED;865;0.063984
ALTERED;928;0.100775
ALTERED;1185;0.049766
ALTERED;1196;0.106079
ALTERED;1201;0.052351
COMPOSITION;45;0.084251
COMPOSITION;52;0.070771
COMPOSITION;135;0.043686
COMPOSITION;269;0.072215
COMPOSITION;288;0.072215
COMPOSITION;311;0.093119
COMPOSITION;319;0.073720
COMPOSITION;402;0.136098
COMPOSITION;406;0.090732
COMPOSITION;440;0.045366
COMPOSITION;443;0.065529
COMPOSITION;471;0.073720
COMPOSITION;497;0.072215
COMPOSITION;498;0.054439
COMPOSITION;515;0.036108
COMPOSITION;538;0.055290
COMPOSITION;539;0.062080
COMPOSITION;567;0.033070
COMPOSITION;568;0.054439
COMPOSITION;621;0.073720
COMPOSITION;710;0.036480
COMPOSITION;711;0.078634
COMPOSITION;715;0.084251
COMPOSITION;725;0.063188
COMPOSITION;820;0.086306
COMPOSITION;835;0.063188
COMPOSITION;856;0.047181
COMPOSITION;928;0.088464
COMPOSITION;955;0.031315
COMPOSITION;956;0.028308
COMPOSITION;991;0.090732
COMPOSITION;1030;0.053614
COMPOSITION;1039;0.062080
COMPOSITION;1064;0.117951
COMPOSITION;1196;0.093119
COMPOSITION;1197;0.024404
HEREDITARY;46;0.053611
HEREDITARY;215;0.037954
HEREDITARY;247;0.079423
HEREDITARY;432;0.059567
HEREDITARY;490;0.084095
HEREDITARY;545;0.061269
HEREDITARY;719;0.048189
HEREDITARY;728;0.122538
HEREDITARY;745;0.036657
HEREDITARY;770;0.147891
HEREDITARY;779;0.044215
HEREDITARY;841;0.093236
HEREDITARY;881;0.085777
HEREDITARY;902;0.037954
HEREDITARY;1080;0.171554
HEREDITARY;1091;0.075243
HEREDITARY;1204;0.050457
INTESTINAL;46;0.041442
INTESTINAL;59;0.066308
INTESTINAL;89;0.039469
INTESTINAL;95;0.039945
INTESTINAL;157;0.138142
INTESTINAL;170;0.127515
INTESTINAL;172;0.034535
INTESTINAL;288;0.067661
INTESTINAL;301;0.043057
INTESTINAL;320;0.051006
INTESTINAL;331;0.040931
INTESTINAL;355;0.048049
INTESTINAL;376;0.174495
INTESTINAL;421;0.051803
INTESTINAL;424;0.036838
INTESTINAL;443;0.061396
INTESTINAL;466;0.073675
INTESTINAL;478;0.067661
INTESTINAL;533;0.043624
INTESTINAL;538;0.051803
INTESTINAL;541;0.067661
INTESTINAL;642;0.097512
INTESTINAL;644;0.067661
INTESTINAL;649;0.080863
INTESTINAL;658;0.037675
INTESTINAL;659;0.070540
INTESTINAL;660;0.029868
INTESTINAL;676;0.024200
INTESTINAL;713;0.077102
INTESTINAL;723;0.100467
INTESTINAL;755;0.046696
INTESTINAL;796;0.106948
INTESTINAL;798;0.037252
INTESTINAL;809;0.100467
INTESTINAL;861;0.070540
INTESTINAL;867;0.046696
INTESTINAL;875;0.031879
INTESTINAL;901;0.057162
INTESTINAL;908;0.331540
INTESTINAL;909;0.069071
INTESTINAL;983;0.058165
INTESTINAL;1017;0.072074
INTESTINAL;1103;0.036037
INTESTINAL;1119;0.051803
INTESTINAL;1173;0.040931
TRANSPORT;46;0.038488
TRANSPORT;66;0.060373
TRANSPORT;98;0.034989
TRANSPORT;124;0.054018
TRANSPORT;125;0.043986
TRANSPORT;135;0.038012
TRANSPORT;140;0.047369
TRANSPORT;165;0.033835
TRANSPORT;172;0.032073
TRANSPORT;195;0.061580
TRANSPORT;196;0.057019
TRANSPORT;224;0.039987
TRANSPORT;278;0.030186
TRANSPORT;343;0.045955
TRANSPORT;370;0.024437
TRANSPORT;383;0.051317
TRANSPORT;392;0.031418
TRANSPORT;418;0.062837
TRANSPORT;423;0.048110
TRANSPORT;430;0.030485
TRANSPORT;434;0.057019
TRANSPORT;437;0.043366
TRANSPORT;441;0.032073
TRANSPORT;445;0.042178
TRANSPORT;453;0.034989
TRANSPORT;490;0.060373
TRANSPORT;501;0.038012
TRANSPORT;502;0.054018
TRANSPORT;504;0.039474
TRANSPORT;511;0.037549
TRANSPORT;538;0.048110
TRANSPORT;562;0.096219
TRANSPORT;563;0.024632
TRANSPORT;568;0.047369
TRANSPORT;570;0.062837
TRANSPORT;581;0.055982
TRANSPORT;605;0.058095
TRANSPORT;624;0.109965
TRANSPORT;625;0.068422
TRANSPORT;655;0.035391
TRANSPORT;693;0.039474
TRANSPORT;710;0.031742
TRANSPORT;723;0.093303
TRANSPORT;757;0.060373
TRANSPORT;765;0.041608
TRANSPORT;794;0.057019
TRANSPORT;850;0.071605
TRANSPORT;960;0.052187
TRANSPORT;969;0.043986
TRANSPORT;970;0.083216
TRANSPORT;980;0.043986
TRANSPORT;992;0.065511
TRANSPORT;1120;0.024831
TRANSPORT;1121;0.027991
TRANSPORT;1185;0.038012
TRANSPORT;1200;0.042764
TRANSPORT;1222;0.042764
DISPROPORTIONATE;46;0.071697
DISPROPORTIONATE;255;0.150941
DISPROPORTIONATE;582;0.114715
DISPROPORTIONATE;813;0.104287
INFORMATION;46;0.045704
INFORMATION;81;0.058973
INFORMATION;87;0.076173
INFORMATION;147;0.052233
INFORMATION;156;0.114260
INFORMATION;165;0.040179
INFORMATION;183;0.081252
INFORMATION;355;0.052990
INFORMATION;415;0.040179
INFORMATION;449;0.110798
INFORMATION;504;0.046876
INFORMATION;506;0.059940
INFORMATION;515;0.037309
INFORMATION;549;0.089179
INFORMATION;571;0.055399
INFORMATION;581;0.066479
INFORMATION;591;0.107539
INFORMATION;605;0.068987
INFORMATION;616;0.064146
INFORMATION;642;0.107539
INFORMATION;674;0.049410
INFORMATION;694;0.045140
INFORMATION;699;0.110798
INFORMATION;911;0.049410
INFORMATION;962;0.058973
INFORMATION;1004;0.063040
INFORMATION;1020;0.061972
INFORMATION;1040;0.117946
INFORMATION;1045;0.052233
INFORMATION;1091;0.064146
INFORMATION;1115;0.049410
INFORMATION;1224;0.081252
GIVE;46;0.051579
GIVE;79;0.073684
GIVE;144;0.047429
GIVE;198;0.147369
GIVE;208;0.045848
GIVE;235;0.046890
GIVE;326;0.045344
GIVE;542;0.042105
GIVE;627;0.044369
GIVE;646;0.043435
GIVE;706;0.093780
GIVE;717;0.089703
GIVE;793;0.121363
GIVE;825;0.128948
GIVE;879;0.042983
GIVE;941;0.158705
GIVE;943;0.053589
GIVE;1152;0.075024
GIVE;1155;0.079352
GIVE;1232;0.075024
MECHANISMS;46;0.046101
MECHANISMS;134;0.047283
MECHANISMS;215;0.032638
MECHANISMS;299;0.050522
MECHANISMS;361;0.127175
MECHANISMS;370;0.029270
MECHANISMS;373;0.054236
MECHANISMS;432;0.051223
MECHANISMS;440;0.047283
MECHANISMS;442;0.045532
MECHANISMS;511;0.044976
MECHANISMS;515;0.037633
MECHANISMS;517;0.051223
MECHANISMS;545;0.052687
MECHANISMS;590;0.087811
MECHANISMS;601;0.075267
MECHANISMS;617;0.042885
MECHANISMS;632;0.067056
MECHANISMS;642;0.108473
MECHANISMS;655;0.042392
MECHANISMS;716;0.049174
MECHANISMS;723;0.111760
MECHANISMS;833;0.216945
MECHANISMS;864;0.055880
MECHANISMS;875;0.035462
MECHANISMS;943;0.047897
MECHANISMS;987;0.064703
MECHANISMS;1079;0.063587
MECHANISMS;1170;0.042885
MECHANISMS;1197;0.025435
MECHANISMS;1224;0.081957
ABSORPTION;46;0.043889
ABSORPTION;68;0.106398
ABSORPTION;70;0.071656
ABSORPTION;251;0.045599
ABSORPTION;255;0.092398
ABSORPTION;273;0.146298
ABSORPTION;276;0.061599
ABSORPTION;296;0.061599
ABSORPTION;320;0.054018
ABSORPTION;357;0.113263
ABSORPTION;362;0.057560
ABSORPTION;373;0.051634
ABSORPTION;414;0.050886
ABSORPTION;424;0.039013
ABSORPTION;443;0.065021
ABSORPTION;581;0.063839
ABSORPTION;616;0.061599
ABSORPTION;637;0.125398
ABSORPTION;660;0.031632
ABSORPTION;662;0.076329
ABSORPTION;675;0.053199
ABSORPTION;708;0.135044
ABSORPTION;709;0.054018
ABSORPTION;792;0.063839
ABSORPTION;899;0.059511
ABSORPTION;928;0.087779
ABSORPTION;983;0.061599
ABSORPTION;993;0.042303
ABSORPTION;1016;0.038584
ABSORPTION;1101;0.063839
ABSORPTION;1106;0.060537
ABSORPTION;1107;0.054018
ABSORPTION;1116;0.063839
ABSORPTION;1158;0.087779
ABSORPTION;1173;0.043347
ABSORPTION;1181;0.076329
ABSORPTION;1217;0.059511
MAN;46;0.056038
MAN;50;0.117974
MAN;270;0.046217
MAN;397;0.045745
MAN;423;0.070047
MAN;511;0.054671
MAN;581;0.081509
MAN;603;0.135849
MAN;685;0.114949
MAN;799;0.407546
MAN;872;0.099622
MAN;917;0.067924
MAN;925;0.041897
MAN;1175;0.064971
DISABILITY;46;0.068908
DISABILITY;620;0.290138
DISABILITY;630;0.114846
DISABILITY;701;0.119840
DISABILITY;1024;0.239679
DIARRHOEA;46;0.071697
DIARRHOEA;299;0.078572
DIARRHOEA;641;0.102424
DIARRHOEA;879;0.059748
LACK;46;0.044584
LACK;87;0.074306
LACK;157;0.148613
LACK;290;0.061495
LACK;315;0.039195
LACK;359;0.039195
LACK;435;0.049538
LACK;498;0.054872
LACK;542;0.036395
LACK;573;0.040997
LACK;577;0.053235
LACK;610;0.046321
LACK;717;0.077537
LACK;732;0.063691
LACK;798;0.040075
LACK;822;0.049538
LACK;823;0.074306
LACK;913;0.055730
LACK;936;0.084922
LACK;992;0.075887
LACK;1002;0.075887
LACK;1030;0.054041
LACK;1052;0.074306
LACK;1083;0.026226
LACK;1091;0.062574
LACK;1106;0.061495
LACK;1122;0.086993
LACK;1123;0.091454
LACK;1125;0.046930
LACK;1131;0.060453
LACK;1146;0.040075
LACK;1203;0.064849
LACK;1216;0.046930
LACK;1217;0.060453
LACK;1233;0.137181
NUTRIENT;46;0.075293
NUTRIENT;89;0.071708
NUTRIENT;1167;0.073457
OCCASIONALLY;46;0.056964
OCCASIONALLY;97;0.089355
OCCASIONALLY;266;0.111149
OCCASIONALLY;276;0.079949
OCCASIONALLY;308;0.072335
OCCASIONALLY;508;0.037050
OCCASIONALLY;559;0.030791
OCCASIONALLY;582;0.091142
OCCASIONALLY;693;0.058424
OCCASIONALLY;706;0.103571
OCCASIONALLY;864;0.069047
OCCASIONALLY;929;0.134033
OCCASIONALLY;1194;0.081377
COMPOUNDS;46;0.066629
COMPOUNDS;411;0.090344
COMPOUNDS;561;0.113411
COMPOUNDS;858;0.091902
COMPOUNDS;975;0.100572
COMPOUNDS;1030;0.080762
EXCESS;46;0.055175
EXCESS;134;0.056590
EXCESS;234;0.064912
EXCESS;294;0.093915
EXCESS;299;0.060466
EXCESS;331;0.054494
EXCESS;342;0.064912
EXCESS;627;0.047462
EXCESS;693;0.056590
EXCESS;860;0.046958
EXCESS;975;0.083283
EXCESS;1105;0.057325
EXCESS;1131;0.074814
EXCESS;1202;0.050736
EXCESS;1238;0.067908
MECHANISM;46;0.047373
MECHANISM;52;0.075797
MECHANISM;125;0.054141
MECHANISM;162;0.084219
MECHANISM;165;0.041647
MECHANISM;201;0.037155
MECHANISM;270;0.039071
MECHANISM;424;0.042110
MECHANISM;434;0.070183
MECHANISM;481;0.055733
MECHANISM;484;0.036441
MECHANISM;501;0.046788
MECHANISM;502;0.066489
MECHANISM;505;0.036094
MECHANISM;571;0.057422
MECHANISM;660;0.034143
MECHANISM;789;0.135352
MECHANISM;807;0.049867
MECHANISM;966;0.122253
MECHANISM;975;0.071507
MECHANISM;980;0.054141
MECHANISM;985;0.039893
MECHANISM;1076;0.061127
MECHANISM;1099;0.046218
MECHANISM;1120;0.030563
MECHANISM;1153;0.080635
MECHANISM;1175;0.054925
MECHANISM;1185;0.046788
EXACTLY;46;0.075293
EXACTLY;104;0.044951
EXACTLY;1127;0.113650
SIMULATED;46;0.080361
SIMULATED;1046;0.121300
ANIMAL;46;0.054368
ANIMAL;114;0.111525
ANIMAL;220;0.079081
ANIMAL;270;0.044840
ANIMAL;359;0.047796
ANIMAL;362;0.071303
ANIMAL;435;0.060409
ANIMAL;742;0.041822
ANIMAL;745;0.037175
ANIMAL;955;0.038491
ANIMAL;1016;0.047796
ANIMAL;1143;0.055057
ANIMAL;1156;0.036860
ANIMAL;1197;0.029996
ANIMAL;1199;0.070153
ANIMAL;1204;0.051170
OCCASIONS;46;0.060243
OCCASIONS;61;0.061788
OCCASIONS;227;0.133874
OCCASIONS;389;0.133874
OCCASIONS;546;0.086062
OCCASIONS;610;0.062591
OCCASIONS;632;0.087627
OCCASIONS;741;0.114749
OCCASIONS;811;0.056700
OCCASIONS;825;0.150609
UNOBTAINABLE;46;0.089026
SOURCES;46;0.052896
SOURCES;328;0.111360
SOURCES;345;0.051606
SOURCES;371;0.064116
SOURCES;439;0.079843
SOURCES;465;0.057185
SOURCES;467;0.050377
SOURCES;497;0.086361
SOURCES;585;0.065103
SOURCES;637;0.151132
SOURCES;646;0.044544
SOURCES;835;0.075566
SOURCES;845;0.132240
SOURCES;996;0.111360
SOURCES;1031;0.064116
SOURCES;1083;0.031115
SOURCES;1095;0.098411
SOURCES;1236;0.086361
DETAIL;46;0.061560
DETAIL;158;0.175887
DETAIL;289;0.196993
DETAIL;542;0.050253
DETAIL;567;0.046026
DETAIL;773;0.082081
DETAIL;975;0.092921
DETAIL;979;0.158866
DETAIL;1070;0.080735
SMALLER;46;0.050388
SMALLER;49;0.079040
SMALLER;188;0.063984
SMALLER;194;0.051680
SMALLER;232;0.087631
SMALLER;259;0.058421
SMALLER;289;0.161241
SMALLER;337;0.095977
SMALLER;348;0.043344
SMALLER;533;0.053040
SMALLER;610;0.052351
SMALLER;664;0.080620
SMALLER;710;0.041557
SMALLER;742;0.038760
SMALLER;803;0.055986
SMALLER;811;0.047424
SMALLER;848;0.071982
SMALLER;955;0.035673
SMALLER;1043;0.057586
SMALLER;1117;0.077520
SMALLER;1128;0.062985
SMALLER;1144;0.056775
MAMMALS;46;0.075293
MAMMALS;263;0.054265
MAMMALS;710;0.062097
APPLICABLE;46;0.071697
APPLICABLE;169;0.143394
APPLICABLE;258;0.051674
APPLICABLE;1117;0.110303
PROXIMAL;46;0.066629
PROXIMAL;248;0.091902
PROXIMAL;323;0.100572
PROXIMAL;345;0.065004
PROXIMAL;603;0.161524
PROXIMAL;1157;0.057315
RENAL;46;0.051579
RENAL;116;0.079352
RENAL;272;0.052902
RENAL;274;0.137544
RENAL;320;0.063482
RENAL;361;0.142287
RENAL;506;0.067645
RENAL;603;0.125040
RENAL;680;0.066554
RENAL;686;0.048545
RENAL;688;0.064474
RENAL;701;0.089703
RENAL;782;0.044369
RENAL;897;0.105803
RENAL;1021;0.076413
RENAL;1098;0.061587
RENAL;1111;0.103158
RENAL;1168;0.087794
RENAL;1181;0.089703
RENAL;1184;0.098246
TUBULES;46;0.089026
GUT;46;0.063033
GUT;101;0.091684
GUT;134;0.064649
GUT;860;0.053645
GUT;895;0.084044
GUT;983;0.088467
GUT;1028;0.098875
GUT;1173;0.062255
FURNISH;46;0.071697
FURNISH;83;0.065928
FURNISH;260;0.063731
FURNISH;449;0.173811
PROCESSES;46;0.052896
PROCESSES;48;0.052896
PROCESSES;121;0.051606
PROCESSES;134;0.054252
PROCESSES;139;0.041487
PROCESSES;180;0.062231
PROCESSES;373;0.062231
PROCESSES;386;0.071724
PROCESSES;412;0.114370
PROCESSES;463;0.059601
PROCESSES;515;0.043180
PROCESSES;525;0.074240
PROCESSES;539;0.074240
PROCESSES;791;0.070528
PROCESSES;1021;0.078365
PROCESSES;1090;0.052243
PROCESSES;1223;0.090036
PROCESSES;1237;0.048640
RELATED;46;0.037846
RELATED;55;0.036044
RELATED;75;0.053118
RELATED;93;0.039838
RELATED;112;0.048834
RELATED;115;0.056069
RELATED;190;0.042644
RELATED;199;0.086506
RELATED;219;0.036923
RELATED;224;0.039321
RELATED;237;0.072088
RELATED;260;0.033641
RELATED;268;0.028296
RELATED;297;0.030277
RELATED;305;0.037379
RELATED;361;0.104404
RELATED;410;0.057127
RELATED;424;0.033641
RELATED;435;0.042052
RELATED;444;0.053118
RELATED;445;0.041476
RELATED;446;0.061790
RELATED;484;0.029113
RELATED;506;0.049635
RELATED;508;0.024616
RELATED;522;0.031871
RELATED;538;0.047308
RELATED;555;0.068812
RELATED;562;0.094616
RELATED;563;0.024222
RELATED;576;0.073847
RELATED;607;0.055049
RELATED;648;0.064419
RELATED;667;0.030277
RELATED;673;0.031539
RELATED;674;0.040915
RELATED;676;0.022100
RELATED;685;0.077634
RELATED;709;0.046580
RELATED;715;0.072088
RELATED;738;0.026559
RELATED;803;0.042052
RELATED;841;0.065820
RELATED;884;0.086506
RELATED;890;0.031214
RELATED;891;0.063077
RELATED;901;0.052202
RELATED;919;0.048059
RELATED;924;0.084103
RELATED;960;0.051317
RELATED;961;0.040370
