Word;DocNumber;TFIDF
ear;982;0.016129
ear;1019;0.019231
usa;29;0.025641
usa;258;0.009009
neither;29;0.025641
neither;32;0.031250
neither;49;0.019608
neither;209;0.015625
neither;312;0.011111
neither;434;0.018519
neither;534;0.012658
neither;746;0.008475
neither;773;0.016667
neither;840;0.013158
neither;963;0.016667
neither;989;0.011364
neither;1123;0.025641
neither;1157;0.010753
neither;1230;0.031250
tocopherol;30;0.013514
tocopherol;157;0.041667
tocopherol;170;0.038462
tocopherol;208;0.011111
tocopherol;676;0.007299
tocopherol;1218;0.033898
presum;30;0.013514
presum;89;0.011905
presum;106;0.016129
presum;178;0.016949
presum;196;0.018519
presum;367;0.011765
presum;445;0.027397
presum;477;0.032258
presum;612;0.011236
presum;866;0.010000
presum;936;0.023810
presum;1056;0.024390
presum;215;0.008850
presum;351;0.017241
presum;385;0.021277
presum;434;0.018519
presum;581;0.018182
presum;608;0.018182
presum;801;0.017857
presum;1076;0.016129
presum;1209;0.022727
steatorrhoea;30;0.013514
steatorrhoea;49;0.019608
steatorrhoea;816;0.018182
muscular;30;0.013514
muscular;100;0.015152
muscular;296;0.017544
muscular;664;0.020000
weak;30;0.013514
weak;198;0.035714
weak;726;0.009901
weak;795;0.013514
weak;448;0.020408
weak;646;0.010526
weak;1103;0.010870
wast;30;0.013514
wast;103;0.014085
biochem;30;0.013514
biochem;52;0.020000
biochem;67;0.011111
biochem;76;0.018868
biochem;106;0.016129
biochem;122;0.013333
biochem;174;0.021277
biochem;180;0.014706
biochem;197;0.023810
biochem;215;0.008850
biochem;225;0.013514
biochem;247;0.018519
biochem;278;0.009804
biochem;333;0.006289
biochem;336;0.016667
biochem;343;0.014925
biochem;370;0.007937
biochem;386;0.016949
biochem;430;0.009901
biochem;435;0.013889
biochem;437;0.014085
biochem;457;0.018868
biochem;494;0.013333
biochem;496;0.017544
biochem;498;0.015385
biochem;499;0.020408
biochem;522;0.010526
biochem;532;0.007092
biochem;540;0.020000
biochem;548;0.016129
biochem;571;0.015152
biochem;608;0.018182
biochem;634;0.014706
biochem;702;0.012346
biochem;766;0.017544
biochem;856;0.013333
biochem;866;0.010000
biochem;881;0.020000
biochem;921;0.030303
biochem;962;0.016129
biochem;973;0.012821
biochem;1033;0.014706
biochem;1157;0.010753
biochem;1207;0.013158
creatinuria;30;0.013514
creatinepoor;30;0.013514
diet;30;0.013514
diet;73;0.018519
diet;97;0.019608
diet;101;0.018182
diet;126;0.011905
diet;153;0.019608
diet;181;0.016393
diet;212;0.022727
diet;220;0.018182
diet;251;0.012987
diet;333;0.006289
diet;417;0.018868
diet;424;0.011111
diet;426;0.024390
diet;510;0.035088
diet;612;0.011236
diet;660;0.009009
diet;688;0.015625
diet;693;0.012821
diet;797;0.028571
diet;813;0.018182
diet;816;0.018182
diet;933;0.034483
diet;935;0.021277
diet;1037;0.020000
diet;1080;0.040000
diet;1087;0.021277
diet;1101;0.018182
diet;1115;0.013514
diet;1155;0.019231
diet;456;0.027778
diet;767;0.013889
ingest;30;0.013514
ingest;70;0.020408
ingest;295;0.012987
ingest;296;0.017544
ingest;314;0.007874
ingest;506;0.016393
ingest;797;0.028571
ingest;878;0.023256
ingest;925;0.009346
ingest;936;0.023810
ingest;1205;0.015873
ingest;1103;0.010870
ester;30;0.013514
ester;165;0.010989
ester;862;0.021739
ester;1239;0.038462
ester;675;0.015152
ester;681;0.021277
creatin;30;0.013514
creatin;259;0.014493
creatin;878;0.023256
muscl;30;0.013514
muscl;257;0.020833
muscl;348;0.010753
muscl;606;0.027027
muscl;615;0.014286
focal;30;0.013514
focal;59;0.020000
focal;99;0.021277
focal;139;0.009804
focal;266;0.024390
focal;690;0.017857
focal;870;0.019608
focal;1063;0.029412
focal;1125;0.013158
focal;1192;0.019231
skelet;30;0.013514
skelet;257;0.020833
skelet;883;0.035714
nutrit;30;0.013514
nutrit;89;0.023810
nutrit;97;0.019608
nutrit;98;0.011364
nutrit;103;0.014085
nutrit;181;0.016393
nutrit;185;0.010101
nutrit;212;0.022727
nutrit;220;0.018182
nutrit;278;0.009804
nutrit;339;0.038462
nutrit;413;0.024390
nutrit;443;0.018519
nutrit;449;0.030303
nutrit;450;0.015152
nutrit;581;0.018182
nutrit;601;0.020408
nutrit;641;0.017857
nutrit;728;0.028571
nutrit;752;0.032258
nutrit;767;0.013889
nutrit;883;0.035714
nutrit;1037;0.020000
nutrit;1039;0.017544
nutrit;1080;0.040000
nutrit;1087;0.021277
nutrit;1115;0.027027
nutrit;109;0.021277
nutrit;133;0.020408
nutrit;317;0.012195
nutrit;676;0.007299
nutrit;890;0.010309
nutrit;933;0.034483
nutrit;1213;0.016667
nutrit;153;0.019608
dystrophi;30;0.013514
dystrophi;296;0.017544
dystrophi;782;0.010753
ceroid;30;0.013514
pigment;30;0.013514
pigment;935;0.021277
pigment;423;0.015625
pigment;991;0.025641
pigment;1086;0.010309
smooth;30;0.013514
smooth;1010;0.023256
strength;30;0.013514
strength;868;0.015152
strength;1020;0.016949
strength;136;0.020833
strength;448;0.020408
strength;467;0.011905
strength;760;0.018519
bulb;30;0.013514
ergograph;30;0.013514
attend;30;0.013514
attend;111;0.011905
attend;406;0.025641
attend;943;0.012987
attend;545;0.014286
attend;550;0.008547
attend;557;0.022222
attend;1232;0.018182
attend;879;0.010417
babi;30;0.013514
babi;37;0.020408
babi;175;0.015385
babi;291;0.016393
babi;331;0.024691
babi;482;0.018182
babi;544;0.028571
babi;713;0.023256
babi;717;0.021739
babi;817;0.027027
babi;818;0.011364
babi;874;0.027027
babi;1011;0.032258
babi;1051;0.014493
babi;1119;0.015625
babi;1177;0.018519
babi;714;0.016667
babi;1098;0.014925
babi;1136;0.015385
babi;1155;0.019231
hospit;30;0.013514
hospit;37;0.010204
hospit;73;0.018519
hospit;110;0.020000
hospit;130;0.034483
hospit;131;0.021277
hospit;193;0.014493
hospit;243;0.016129
hospit;260;0.022222
hospit;267;0.024390
hospit;291;0.016393
hospit;315;0.010989
hospit;322;0.010204
hospit;327;0.020000
hospit;395;0.017857
hospit;406;0.025641
hospit;427;0.027027
hospit;456;0.055556
hospit;468;0.018519
hospit;487;0.017857
hospit;514;0.023256
hospit;599;0.018182
hospit;615;0.014286
hospit;671;0.020000
hospit;704;0.018519
hospit;714;0.016667
hospit;724;0.034483
hospit;762;0.014706
hospit;785;0.015873
hospit;804;0.009091
hospit;811;0.023529
hospit;910;0.032258
hospit;914;0.016667
hospit;916;0.033333
hospit;1034;0.011236
hospit;1075;0.018182
hospit;1083;0.007353
hospit;1098;0.014925
hospit;1122;0.024390
hospit;1147;0.032258
hospit;1149;0.009615
hospit;1184;0.023810
hospit;1226;0.022727
hospit;88;0.024390
hospit;146;0.021277
hospit;238;0.018182
hospit;446;0.020408
hospit;1051;0.014493
hospit;403;0.025000
hospit;552;0.014085
hospit;600;0.023256
hospit;734;0.012500
hospit;920;0.022727
hospit;1052;0.020833
hospit;596;0.015152
hospit;694;0.012346
hospit;845;0.031250
hospit;1234;0.012658
hospit;1112;0.013889
presbyterian;30;0.013514
center;30;0.013514
center;141;0.011364
center;185;0.010101
center;188;0.015873
center;359;0.010989
center;473;0.013158
center;559;0.013514
center;804;0.009091
center;882;0.020408
center;889;0.055556
center;902;0.008850
center;910;0.032258
center;916;0.033333
center;922;0.012987
center;927;0.018182
center;944;0.020000
center;1234;0.012658
center;258;0.009009
center;315;0.010989
center;351;0.017241
center;705;0.027027
center;731;0.020833
center;734;0.012500
center;907;0.023256
center;1093;0.021277
center;392;0.010204
york;30;0.013514
york;130;0.034483
york;216;0.015625
york;776;0.009901
york;858;0.017241
doubleblind;30;0.013514
doubleblind;457;0.018868
doubleblind;543;0.014925
doubleblind;560;0.034483
doubleblind;918;0.037037
doubleblind;1112;0.013889
doubleblind;1160;0.014286
half;30;0.013514
half;51;0.045455
half;179;0.012821
half;192;0.013158
half;213;0.014925
half;270;0.010309
half;360;0.010204
half;368;0.014493
half;372;0.017241
half;617;0.011628
half;674;0.013514
half;675;0.015152
half;706;0.022727
half;745;0.008547
half;850;0.023256
half;880;0.020000
half;912;0.019608
half;962;0.016129
half;1052;0.020833
half;1115;0.013514
half;1134;0.023810
half;1202;0.011494
remaind;30;0.013514
remaind;150;0.015152
remaind;348;0.010753
remaind;349;0.018519
remaind;473;0.013158
placebo;30;0.013514
placebo;540;0.020000
placebo;543;0.014925
placebo;679;0.017857
placebo;924;0.027778
placebo;1112;0.013889
placebo;1215;0.022727
return;30;0.013514
return;458;0.012658
return;614;0.028571
return;994;0.013158
return;1006;0.014085
return;73;0.018519
return;115;0.018519
return;201;0.009804
return;263;0.009009
return;787;0.032258
viscos;31;0.017857
viscos;41;0.021277
viscos;47;0.013333
viscos;77;0.011905
viscos;189;0.015625
viscos;325;0.009901
viscos;333;0.006289
viscos;441;0.010417
viscos;533;0.013158
viscos;593;0.026316
viscos;805;0.016949
viscos;864;0.015152
viscos;975;0.018868
viscos;976;0.014286
liquefact;31;0.017857
liquefact;887;0.016393
night;31;0.035714
slept;31;0.017857
morn;31;0.017857
randomli;31;0.017857
randomli;116;0.019231
randomli;224;0.012987
randomli;716;0.013333
randomli;1132;0.030303
alloc;31;0.017857
suppli;31;0.017857
suppli;624;0.035714
suppli;795;0.013514
suppli;197;0.011905
suppli;220;0.018182
suppli;539;0.017544
suppli;792;0.018182
jet;31;0.017857
ultrason;31;0.017857
ultrason;93;0.013158
ultrason;1151;0.011364
nebul;31;0.035714
nebul;93;0.013158
nebul;1151;0.011364
nebul;1003;0.009615
nebul;1143;0.012658
analys;31;0.017857
analys;216;0.015625
analys;380;0.025641
analys;415;0.010989
analys;589;0.018182
analys;807;0.013158
analys;825;0.031250
analys;1030;0.015152
analys;1034;0.011236
analys;131;0.021277
analys;165;0.010989
analys;268;0.009346
analys;313;0.012346
analys;321;0.040000
analys;403;0.025000
analys;531;0.016393
analys;667;0.010000
analys;749;0.007752
analys;758;0.018519
analys;879;0.010417
dna;31;0.017857
dna;138;0.025000
dna;425;0.025641
dna;453;0.011364
dna;463;0.014085
dna;841;0.021739
dna;850;0.023256
dna;976;0.014286
dna;1029;0.011494
dna;1142;0.025641
purul;31;0.017857
purul;976;0.028571
purul;47;0.013333
purul;326;0.010989
purul;374;0.014706
purul;805;0.016949
purul;887;0.016393
purul;1164;0.018868
purul;1221;0.016393
relat;31;0.017857
relat;43;0.009434
relat;66;0.019608
relat;74;0.027027
relat;83;0.011494
relat;89;0.011905
relat;142;0.040000
relat;159;0.020833
relat;205;0.014706
relat;243;0.016129
relat;402;0.038462
relat;516;0.017241
relat;550;0.008547
relat;593;0.026316
relat;638;0.022222
relat;711;0.022222
relat;742;0.009615
relat;1165;0.016949
relat;1178;0.026316
relat;37;0.010204
relat;537;0.040000
relat;667;0.020000
relat;991;0.051282
relat;1148;0.017857
relat;46;0.012500
relat;55;0.011905
relat;75;0.017544
relat;93;0.013158
relat;112;0.016129
relat;115;0.018519
relat;190;0.014085
relat;199;0.028571
relat;219;0.012195
relat;224;0.012987
relat;237;0.023810
relat;260;0.011111
relat;268;0.009346
relat;297;0.010000
relat;305;0.012346
relat;361;0.034483
relat;410;0.018868
relat;424;0.011111
relat;435;0.013889
relat;444;0.017544
relat;445;0.013699
relat;446;0.020408
relat;484;0.009615
relat;506;0.016393
relat;508;0.008130
relat;522;0.010526
relat;538;0.015625
relat;555;0.022727
relat;562;0.031250
relat;563;0.008000
relat;576;0.024390
relat;607;0.018182
relat;648;0.021277
relat;673;0.010417
relat;674;0.013514
relat;676;0.007299
relat;685;0.025641
relat;709;0.015385
relat;715;0.023810
relat;738;0.008772
relat;803;0.013889
relat;841;0.021739
relat;884;0.028571
relat;890;0.010309
relat;891;0.020833
relat;901;0.017241
relat;919;0.015873
relat;924;0.027778
relat;960;0.016949
relat;961;0.013333
relat;965;0.027778
relat;975;0.018868
relat;976;0.014286
relat;1038;0.011905
relat;1161;0.035714
relat;1179;0.029412
relat;1190;0.058824
relat;1201;0.012987
relat;146;0.021277
relat;532;0.007092
relat;162;0.022222
relat;198;0.035714
relat;442;0.012346
relat;912;0.019608
relat;1079;0.017241
furthermor;31;0.017857
furthermor;48;0.012500
furthermor;97;0.019608
furthermor;115;0.018519
furthermor;400;0.012346
furthermor;415;0.010989
furthermor;508;0.008130
furthermor;563;0.008000
furthermor;575;0.010417
furthermor;587;0.014706
furthermor;590;0.023810
furthermor;655;0.011494
furthermor;665;0.018519
furthermor;685;0.025641
furthermor;840;0.013158
furthermor;875;0.009615
furthermor;977;0.032258
furthermor;1122;0.024390
furthermor;1155;0.019231
furthermor;1164;0.018868
furthermor;1172;0.012987
consist;31;0.035714
consist;83;0.011494
consist;141;0.011364
consist;145;0.033333
consist;179;0.012821
consist;191;0.038462
consist;230;0.019231
consist;250;0.025316
consist;267;0.024390
consist;272;0.012821
consist;305;0.012346
consist;316;0.021739
consist;372;0.017241
consist;377;0.013333
consist;382;0.020408
consist;503;0.015625
consist;529;0.014286
consist;534;0.012658
consist;567;0.009346
consist;571;0.015152
consist;585;0.015385
consist;676;0.007299
consist;685;0.025641
consist;689;0.013514
consist;691;0.021277
consist;742;0.009615
consist;758;0.018519
consist;796;0.032258
consist;804;0.009091
consist;844;0.013699
consist;846;0.024390
consist;882;0.020408
consist;898;0.023256
consist;951;0.012821
consist;992;0.021277
consist;1002;0.021277
consist;1006;0.014085
consist;1016;0.010989
consist;1030;0.015152
consist;1066;0.015385
consist;1092;0.021277
consist;1128;0.015625
consist;44;0.041667
consist;59;0.020000
consist;114;0.025641
consist;235;0.011364
consist;336;0.016667
consist;739;0.013158
consist;740;0.012346
consist;746;0.008475
consist;867;0.014085
consist;913;0.015625
consist;1038;0.011905
consist;1105;0.012987
consist;1203;0.018182
consist;101;0.018182
consist;181;0.016393
consist;410;0.018868
consist;546;0.017857
consist;563;0.008000
consist;606;0.013514
consist;690;0.017857
consist;703;0.010989
consist;963;0.016667
consist;527;0.014493
consist;782;0.010753
consist;1019;0.019231
consist;1204;0.011765
consist;333;0.006289
consist;975;0.018868
consist;990;0.015873
expector;31;0.017857
expector;804;0.009091
expector;163;0.012987
expector;438;0.015625
expector;1138;0.014925
absenc;31;0.017857
absenc;54;0.038462
absenc;98;0.011364
absenc;141;0.011364
absenc;190;0.014085
absenc;202;0.012658
absenc;220;0.018182
absenc;271;0.023810
absenc;274;0.033333
absenc;304;0.010526
absenc;333;0.006289
absenc;347;0.014286
absenc;350;0.022727
absenc;351;0.017241
absenc;352;0.019608
absenc;367;0.011765
absenc;391;0.037037
absenc;395;0.017857
absenc;432;0.013889
absenc;479;0.021739
absenc;509;0.014706
absenc;521;0.009259
absenc;525;0.017544
absenc;528;0.019231
absenc;592;0.017241
absenc;658;0.011364
absenc;667;0.010000
absenc;702;0.012346
absenc;738;0.008772
absenc;777;0.027027
absenc;798;0.011236
absenc;811;0.011765
absenc;814;0.028571
absenc;891;0.020833
absenc;906;0.041667
absenc;920;0.022727
absenc;954;0.013514
absenc;958;0.040000
absenc;992;0.021277
absenc;1070;0.016393
absenc;1079;0.017241
absenc;1165;0.016949
absenc;1174;0.019608
absenc;1221;0.016393
stay;31;0.017857
stay;193;0.014493
sister;32;0.031250
sister;509;0.014706
sister;39;0.018519
fatal;32;0.031250
fatal;43;0.009434
fatal;64;0.027027
fatal;81;0.016129
fatal;301;0.012987
fatal;333;0.006289
fatal;340;0.020833
fatal;830;0.020000
fatal;942;0.020833
fatal;948;0.041667
fatal;991;0.025641
fatal;1084;0.016129
fatal;1091;0.017544
fatal;1109;0.029412
origin;32;0.031250
origin;39;0.037037
origin;67;0.011111
origin;88;0.024390
origin;99;0.021277
origin;149;0.015152
origin;150;0.015152
origin;163;0.012987
origin;208;0.011111
origin;278;0.009804
origin;367;0.011765
origin;385;0.021277
origin;431;0.011905
origin;508;0.008130
origin;835;0.017857
origin;849;0.012195
origin;855;0.021277
origin;901;0.017241
origin;994;0.013158
origin;1031;0.015152
origin;1144;0.014085
origin;1177;0.018519
origin;274;0.033333
origin;1014;0.014706
origin;1030;0.015152
origin;196;0.018519
origin;270;0.010309
origin;322;0.020408
origin;538;0.015625
origin;691;0.021277
origin;795;0.013514
origin;922;0.012987
origin;949;0.013514
origin;1105;0.012987
origin;345;0.012195
origin;589;0.018182
origin;881;0.020000
histolog;32;0.031250
histolog;385;0.021277
histolog;755;0.014085
histolog;1125;0.013158
histolog;34;0.015152
histolog;333;0.006289
histolog;683;0.032258
histolog;771;0.027778
histolog;775;0.027778
histolog;867;0.014085
histolog;95;0.012048
histolog;615;0.014286
histolog;660;0.009009
histolog;99;0.021277
histolog;311;0.026316
histolog;478;0.020408
histolog;690;0.017857
histolog;798;0.011236
gland;32;0.031250
gland;77;0.023810
gland;95;0.024096
gland;124;0.017544
gland;125;0.028571
gland;137;0.029412
gland;189;0.015625
gland;261;0.028571
gland;297;0.010000
gland;300;0.022727
gland;325;0.009901
gland;333;0.006289
gland;343;0.014925
gland;345;0.024390
gland;400;0.024691
gland;429;0.009709
gland;437;0.028169
gland;440;0.025641
gland;441;0.010417
gland;462;0.011494
gland;478;0.020408
gland;498;0.015385
gland;505;0.009524
gland;515;0.010204
gland;533;0.013158
gland;559;0.006757
gland;571;0.015152
gland;615;0.014286
gland;683;0.032258
gland;707;0.020408
gland;714;0.016667
gland;724;0.034483
gland;733;0.042553
gland;771;0.013889
gland;788;0.020408
gland;837;0.025000
gland;882;0.020408
gland;889;0.027778
gland;915;0.025641
gland;921;0.030303
gland;925;0.009346
gland;929;0.029412
gland;955;0.017699
gland;956;0.008000
gland;978;0.013699
gland;980;0.014286
gland;1033;0.014706
gland;1109;0.029412
gland;1121;0.018182
gland;1125;0.013158
gland;1145;0.023256
gland;1156;0.008475
gland;1175;0.014493
gland;1197;0.006897
gland;1223;0.021277
gland;47;0.013333
gland;53;0.023256
gland;66;0.019608
gland;139;0.009804
gland;281;0.008850
gland;308;0.015873
gland;309;0.032258
gland;337;0.023810
gland;370;0.007937
gland;455;0.027778
gland;473;0.013158
gland;508;0.008130
gland;598;0.023810
gland;742;0.009615
gland;1172;0.012987
gland;1185;0.012346
gland;1199;0.016129
expect;32;0.031250
expect;73;0.018519
expect;183;0.022222
expect;216;0.015625
expect;234;0.014706
expect;258;0.009009
expect;291;0.016393
expect;307;0.008130
expect;365;0.037037
expect;377;0.040000
expect;517;0.013889
expect;539;0.017544
expect;644;0.020408
expect;664;0.020000
expect;732;0.017857
expect;755;0.014085
expect;791;0.016667
expect;902;0.008850
expect;1004;0.017241
expect;1008;0.020000
expect;1019;0.019231
expect;1042;0.019608
expect;1085;0.009174
expect;1096;0.020000
expect;1144;0.014085
expect;1213;0.016667
expect;136;0.020833
expect;1224;0.044444
expect;824;0.023256
expect;1024;0.043478
expect;1173;0.012346
bowel;32;0.031250
bowel;49;0.019608
bowel;186;0.023810
bowel;255;0.026316
bowel;299;0.013699
bowel;428;0.055556
bowel;550;0.008547
bowel;644;0.020408
bowel;649;0.024390
bowel;719;0.011236
bowel;727;0.030303
bowel;755;0.014085
bowel;772;0.034483
bowel;775;0.027778
bowel;801;0.017857
bowel;834;0.050000
bowel;861;0.021277
bowel;872;0.022222
bowel;896;0.013514
bowel;1051;0.014493
bowel;1217;0.016949
symptom;32;0.031250
symptom;43;0.009434
symptom;58;0.014706
symptom;69;0.014706
symptom;89;0.011905
symptom;95;0.012048
symptom;133;0.020408
symptom;135;0.012346
symptom;148;0.014493
symptom;160;0.020833
symptom;182;0.038462
symptom;202;0.012658
symptom;208;0.011111
symptom;209;0.015625
symptom;220;0.018182
symptom;242;0.016949
symptom;244;0.013889
symptom;250;0.012658
symptom;287;0.015873
symptom;297;0.010000
symptom;304;0.010526
symptom;333;0.006289
symptom;370;0.007937
symptom;422;0.017241
symptom;470;0.016949
symptom;477;0.032258
symptom;479;0.021739
symptom;485;0.017857
symptom;505;0.009524
symptom;517;0.013889
symptom;550;0.017094
symptom;559;0.006757
symptom;594;0.026316
symptom;596;0.015152
symptom;611;0.014925
symptom;612;0.011236
symptom;626;0.028571
symptom;661;0.012987
symptom;672;0.021277
symptom;711;0.022222
symptom;722;0.014493
symptom;756;0.023256
symptom;762;0.014706
symptom;764;0.033333
symptom;776;0.009901
symptom;810;0.029412
symptom;812;0.010309
symptom;814;0.028571
symptom;821;0.017857
symptom;822;0.013889
symptom;837;0.025000
symptom;888;0.024390
symptom;913;0.015625
symptom;920;0.022727
symptom;925;0.009346
symptom;962;0.016129
symptom;1022;0.035714
symptom;1028;0.019608
symptom;1036;0.018519
symptom;1049;0.016129
symptom;1071;0.014286
symptom;1080;0.040000
symptom;1106;0.017241
symptom;1189;0.031250
symptom;1216;0.013158
symptom;1238;0.015385
symptom;56;0.013514
symptom;97;0.019608
symptom;98;0.011364
symptom;364;0.016949
symptom;649;0.024390
symptom;980;0.014286
symptom;1177;0.018519
pancrea;32;0.031250
pancrea;41;0.021277
pancrea;77;0.011905
pancrea;96;0.027778
pancrea;99;0.021277
pancrea;100;0.015152
pancrea;101;0.018182
pancrea;163;0.012987
pancrea;169;0.025000
pancrea;172;0.010417
pancrea;181;0.016393
pancrea;189;0.015625
pancrea;209;0.015625
pancrea;226;0.047619
pancrea;254;0.019608
pancrea;260;0.011111
pancrea;262;0.050000
pancrea;297;0.010000
pancrea;300;0.022727
pancrea;301;0.012987
pancrea;303;0.020833
pancrea;314;0.007874
pancrea;325;0.009901
pancrea;333;0.006289
pancrea;344;0.023256
pancrea;345;0.012195
pancrea;350;0.022727
pancrea;396;0.023810
pancrea;405;0.018182
pancrea;413;0.024390
pancrea;426;0.024390
pancrea;441;0.010417
pancrea;462;0.011494
pancrea;508;0.008130
pancrea;522;0.010526
pancrea;545;0.014286
pancrea;549;0.024390
pancrea;584;0.018519
pancrea;585;0.015385
pancrea;615;0.014286
pancrea;643;0.008403
pancrea;648;0.021277
pancrea;649;0.024390
pancrea;650;0.029412
pancrea;652;0.011765
pancrea;662;0.021739
pancrea;683;0.032258
pancrea;707;0.020408
pancrea;719;0.011236
pancrea;724;0.034483
pancrea;756;0.023256
pancrea;776;0.009901
pancrea;788;0.020408
pancrea;789;0.035714
pancrea;791;0.016667
pancrea;798;0.011236
pancrea;851;0.032258
pancrea;860;0.010638
pancrea;864;0.015152
pancrea;872;0.022222
pancrea;878;0.023256
pancrea;955;0.008850
pancrea;962;0.016129
pancrea;1002;0.021277
pancrea;1008;0.020000
pancrea;1124;0.022727
pancrea;1175;0.014493
pancrea;1184;0.023810
pancrea;1197;0.006897
pancrea;1200;0.013889
pancrea;1206;0.011628
necropsi;32;0.031250
necropsi;91;0.016393
necropsi;266;0.024390
necropsi;350;0.022727
acet;33;0.023256
acet;409;0.035714
acet;573;0.011494
acet;878;0.023256
acet;1051;0.014493
strip;33;0.046512
strip;175;0.030769
strip;234;0.014706
strip;483;0.014286
strip;492;0.038462
strip;600;0.023256
strip;713;0.023256
strip;1014;0.014706
strip;849;0.012195
electrophoresi;33;0.023256
electrophoresi;59;0.020000
electrophoresi;62;0.017544
electrophoresi;63;0.016667
electrophoresi;139;0.009804
electrophoresi;249;0.033333
electrophoresi;269;0.020408
electrophoresi;345;0.012195
electrophoresi;367;0.011765
electrophoresi;374;0.014706
electrophoresi;375;0.013514
electrophoresi;409;0.035714
electrophoresi;520;0.010753
electrophoresi;530;0.010753
electrophoresi;565;0.014493
electrophoresi;573;0.011494
electrophoresi;635;0.016393
electrophoresi;654;0.023256
electrophoresi;669;0.015625
electrophoresi;740;0.012346
electrophoresi;746;0.008475
electrophoresi;749;0.007752
electrophoresi;864;0.015152
electrophoresi;1221;0.016393
suffici;33;0.023256
suffici;379;0.020833
suffici;613;0.015873
suffici;679;0.017857
suffici;709;0.015385
suffici;980;0.014286
suffici;98;0.011364
suffici;225;0.013514
suffici;254;0.019608
suffici;268;0.009346
suffici;669;0.015625
suffici;693;0.012821
suffici;739;0.013158
suffici;807;0.013158
suffici;886;0.016393
meconium;33;0.023256
meconium;35;0.040000
meconium;37;0.010204
meconium;38;0.025000
meconium;71;0.010526
meconium;96;0.027778
meconium;99;0.021277
meconium;158;0.035714
meconium;175;0.030769
meconium;186;0.023810
meconium;225;0.013514
meconium;234;0.014706
meconium;258;0.009009
meconium;280;0.015625
meconium;301;0.012987
meconium;318;0.050000
meconium;319;0.020833
meconium;322;0.010204
meconium;331;0.012346
meconium;333;0.006289
meconium;353;0.038462
meconium;378;0.027027
meconium;396;0.023810
meconium;403;0.025000
meconium;470;0.016949
meconium;473;0.013158
meconium;482;0.036364
meconium;483;0.014286
meconium;489;0.022222
meconium;492;0.038462
meconium;518;0.020833
meconium;550;0.008547
meconium;600;0.023256
meconium;627;0.010753
meconium;644;0.020408
meconium;649;0.024390
meconium;659;0.021277
meconium;661;0.012987
meconium;671;0.020000
meconium;697;0.026316
meconium;713;0.023256
meconium;772;0.034483
meconium;775;0.027778
meconium;788;0.020408
meconium;796;0.032258
meconium;798;0.011236
meconium;799;0.090909
meconium;801;0.017857
meconium;812;0.010309
meconium;818;0.011364
meconium;831;0.019231
meconium;834;0.050000
meconium;835;0.017857
meconium;849;0.024390
meconium;870;0.019608
meconium;871;0.026316
meconium;875;0.009615
meconium;877;0.013514
meconium;900;0.041667
meconium;908;0.100000
meconium;909;0.020833
meconium;930;0.019231
meconium;946;0.014286
meconium;968;0.010417
meconium;991;0.025641
meconium;1000;0.007812
meconium;1002;0.021277
meconium;1014;0.014706
meconium;1028;0.019608
meconium;1064;0.033333
meconium;1119;0.015625
meconium;1174;0.019608
meconium;1176;0.030303
meconium;1178;0.026316
meconium;1182;0.033333
meconium;1184;0.023810
meconium;1226;0.022727
mark;33;0.023256
mark;56;0.013514
mark;103;0.014085
mark;116;0.019231
mark;126;0.011905
mark;148;0.014493
mark;384;0.027027
mark;397;0.010204
mark;400;0.012346
mark;416;0.011111
mark;553;0.009709
mark;578;0.018182
mark;626;0.028571
mark;657;0.020408
mark;724;0.034483
mark;742;0.009615
mark;751;0.014085
mark;814;0.028571
mark;895;0.016667
mark;942;0.020833
mark;948;0.041667
mark;985;0.010526
mark;993;0.012048
mark;1047;0.012048
mark;1063;0.029412
mark;1167;0.012195
mark;1216;0.013158
contain;33;0.046512
contain;187;0.019608
contain;256;0.016949
contain;445;0.013699
contain;572;0.024096
contain;573;0.011494
contain;574;0.016129
contain;840;0.013158
contain;55;0.011905
contain;59;0.020000
contain;178;0.016949
contain;185;0.010101
contain;234;0.014706
contain;245;0.023810
contain;374;0.014706
contain;401;0.017241
contain;408;0.025000
contain;509;0.029412
contain;520;0.010753
contain;527;0.028986
contain;591;0.029412
contain;602;0.020833
contain;618;0.031250
contain;749;0.007752
contain;789;0.035714
contain;867;0.014085
contain;983;0.017544
contain;1030;0.015152
contain;1063;0.029412
contain;1064;0.033333
contain;126;0.011905
contain;131;0.021277
contain;159;0.020833
contain;238;0.018182
contain;295;0.012987
contain;344;0.023256
contain;463;0.014085
contain;532;0.007092
contain;563;0.008000
contain;565;0.014493
contain;604;0.018519
contain;702;0.012346
contain;766;0.017544
contain;788;0.020408
contain;876;0.016949
contain;878;0.023256
contain;909;0.020833
contain;925;0.009346
contain;962;0.016129
contain;1143;0.012658
contain;139;0.009804
contain;140;0.015385
contain;208;0.011111
contain;304;0.010526
contain;723;0.030303
contain;875;0.009615
contain;1075;0.018182
albumin;33;0.023256
albumin;35;0.040000
albumin;38;0.025000
albumin;62;0.017544
albumin;63;0.016667
albumin;158;0.035714
albumin;175;0.015385
albumin;181;0.016393
albumin;223;0.019231
albumin;234;0.014706
albumin;280;0.015625
albumin;318;0.050000
albumin;375;0.013514
albumin;378;0.027027
albumin;380;0.025641
albumin;403;0.025000
albumin;415;0.010989
albumin;470;0.016949
albumin;482;0.018182
albumin;483;0.014286
